obs_uid,fold,paper_doi,age_d,role,method_group,observed,bayes_mean,bayes_lo,bayes_hi,gbm_point,blend_mean,blend_lo,blend_hi,ess,applied
10.1016/j.cemconres.2019.05.017::B10_0::DoR_SCM::dig49c3b88ab,0,10.1016/j.cemconres.2019.05.017,1.0,other,NMR,35.5,13.890364420082914,0.0,33.344919794592435,24.77905917628996,16.591409945045477,0.0,37.08770019664726,520.653817169129,True
10.1016/j.cemconres.2019.05.017::B10_0::DoR_SCM::dig4d26d8e12,0,10.1016/j.cemconres.2019.05.017,28.0,other,NMR,81.4,42.95724647969497,11.840076060292946,72.57669221775205,53.95242381737621,52.821236470865536,30.42891490377366,76.65892495155218,521.2703716403252,True
10.1016/j.cemconres.2019.05.017::B10_0::DoR_SCM::dig427e0e6f3,0,10.1016/j.cemconres.2019.05.017,200.0,other,NMR,100.0,58.12394458708795,19.0062695642508,92.29882269989878,70.92680202935718,70.51977229252884,47.05923641932577,94.02501327099046,530.1611209786034,True
10.1016/j.cemconres.2019.05.017::B30_1::DoR_SCM::dig4e5eab478,0,10.1016/j.cemconres.2019.05.017,1.0,other,NMR,19.0,13.809446936659581,0.0,34.27306665984571,22.03567198599863,16.40868066818776,0.0,36.19048933084238,494.26692023924784,True
10.1016/j.cemconres.2019.05.017::B30_1::DoR_SCM::dig4c60fb4e4,0,10.1016/j.cemconres.2019.05.017,28.0,other,NMR,61.6,40.96098686609405,9.41816996395998,71.26105618952626,50.74090265856423,50.37201086570387,27.73878383499127,71.60379785668292,487.24432385231614,True
10.1016/j.cemconres.2019.05.017::B30_1::DoR_SCM::dig430c09bb0,0,10.1016/j.cemconres.2019.05.017,200.0,other,NMR,88.3,52.84958684013394,15.005146971369541,91.95500682055558,67.87716965107496,64.81989109638505,41.41921577123007,88.98436409794883,484.57235063688387,True
10.1016/j.cemconres.2019.05.017::B30_3::DoR_SCM::dig4366181bf,0,10.1016/j.cemconres.2019.05.017,1.0,other,NMR,19.8,14.64714605935122,0.0,35.370320942840586,22.03567198599863,16.82739642312939,0.0,37.27896248707612,494.91560694109126,True
10.1016/j.cemconres.2019.05.017::B30_3::DoR_SCM::dig4e4be4929,0,10.1016/j.cemconres.2019.05.017,28.0,other,NMR,65.2,40.851602501021695,10.013467641228411,72.62616070855881,50.74090265856423,51.86580477754674,29.71152319495924,74.21477077444784,498.87975174856547,True
10.1016/j.cemconres.2019.05.017::B30_3::DoR_SCM::dig47289dadd,0,10.1016/j.cemconres.2019.05.017,200.0,other,NMR,90.4,53.34201002081879,16.544287470102265,90.10514177477761,67.87716965107496,64.82337249443628,41.440368921449114,89.52801698715542,494.36509008927453,True
10.1016/j.cemconres.2019.05.017::B50_5::DoR_SCM::dig47ae14bf4,0,10.1016/j.cemconres.2019.05.017,1.0,other,NMR,5.4,15.29185734051863,0.0,37.66741752531738,24.126158721743415,17.716288041358,0.0,39.303997956190514,432.2616904998243,True
10.1016/j.cemconres.2019.05.017::B50_5::DoR_SCM::dig494edb45d,0,10.1016/j.cemconres.2019.05.017,28.0,other,NMR,17.0,39.88808570035378,6.860407897174475,72.1861156510791,52.39743991346426,52.78496306589896,30.252468957282655,74.69447599240294,409.80852898627677,True
10.1016/j.cemconres.2019.05.017::B50_5::DoR_SCM::dig4be91a179,0,10.1016/j.cemconres.2019.05.017,200.0,other,NMR,37.3,49.983992584152304,11.998642658016635,88.76735683577266,68.66461767062643,65.62514204225992,43.74357609656683,87.9215750680274,411.79239852845626,True
10.1016/j.cemconres.2021.106477::mix3::DoR_SCM::dig40093f217,0,10.1016/j.cemconres.2021.106477,1.0,other,XRD_PONKCS,38.5,9.748980814547263,0.0,23.87859939607387,6.390957937781464,9.64209058958554,0.0,23.02857744804852,553.6731214873835,True
10.1016/j.cemconres.2021.106477::mix3::DoR_SCM::dig4879ffc03,0,10.1016/j.cemconres.2021.106477,3.0,other,XRD_PONKCS,49.5,14.697438857004954,0.0,29.97947092433789,8.697141017247487,15.071644701666736,1.0223246966021433,28.794693499024163,591.2563707353593,True
10.1016/j.cemconres.2021.106477::mix3::DoR_SCM::dig423c80bba,0,10.1016/j.cemconres.2021.106477,7.0,other,XRD_PONKCS,59.0,21.013242019297667,2.3046612110477063,39.82827034830782,14.816866491628588,20.988033258787645,6.521305324013018,35.69073995908343,559.113566782059,True
10.1016/j.cemconres.2021.106477::mix3::DoR_SCM::dig421d66629,0,10.1016/j.cemconres.2021.106477,28.0,other,XRD_PONKCS,63.5,32.58584136607064,7.441760384345436,57.01483503325432,32.58442890132592,33.029660686357,18.056849947402124,48.832396784902556,563.447516895847,True
10.1016/j.cemconres.2021.106477::mix3::DoR_SCM::dig438e1c297,0,10.1016/j.cemconres.2021.106477,90.0,other,XRD_PONKCS,64.5,43.598549701230375,14.734916224444834,71.98141400658821,46.46598050926678,43.43620042776722,27.320620688026533,58.99067928338422,555.0189617456313,True
10.1016/j.cemconres.2021.106477::mix3::DoR_SCM::dig44ad1a080,0,10.1016/j.cemconres.2021.106477,180.0,other,XRD_PONKCS,65.5,46.443932682600924,13.123511285193521,79.74087600861156,50.74966344729116,48.124577407894364,30.079868306513497,65.68069096901766,573.6849333132017,True
10.1016/j.cemconres.2021.106477::mix4::DoR_SCM::dig4b8a77b70,0,10.1016/j.cemconres.2021.106477,1.0,other,XRD_PONKCS,26.5,9.934319341709521,0.0,23.126820542930528,10.214353229846438,9.303236277034665,0.0,22.133907221655054,572.8187227551684,True
10.1016/j.cemconres.2021.106477::mix4::DoR_SCM::dig4b8c1deda,0,10.1016/j.cemconres.2021.106477,3.0,other,XRD_PONKCS,36.0,15.212705710852369,0.0,30.910265520777507,12.772124425979678,14.64512097918881,0.4952317814629502,28.787142007271783,590.4402941090779,True
10.1016/j.cemconres.2021.106477::mix4::DoR_SCM::dig402e10902,0,10.1016/j.cemconres.2021.106477,7.0,other,XRD_PONKCS,49.5,20.809595419728655,3.136692276859311,38.00351932840966,20.894040973958663,20.50219717810407,6.354702424723051,34.44987049025544,589.8198901523532,True
10.1016/j.cemconres.2021.106477::mix4::DoR_SCM::dig4a8120aac,0,10.1016/j.cemconres.2021.106477,28.0,other,XRD_PONKCS,60.0,33.016557779607716,9.264702379211878,56.68571056995147,33.27944725715714,33.63043836376226,18.604197114237795,49.63966085258004,639.1679859554678,True
10.1016/j.cemconres.2021.106477::mix4::DoR_SCM::dig49bad382e,0,10.1016/j.cemconres.2021.106477,90.0,other,XRD_PONKCS,62.5,44.05269165650959,14.072966837356162,72.99696085505401,44.94625028390227,44.54491781859904,27.76186954827901,61.63668667455124,598.969179610676,True
10.1016/j.cemconres.2021.106477::mix4::DoR_SCM::dig4ba78dcf0,0,10.1016/j.cemconres.2021.106477,180.0,other,XRD_PONKCS,63.5,48.93397657365053,15.915507798235163,79.39261462852424,49.75708533125857,49.82006635803709,31.993184038196375,67.83945097267778,578.1126520373971,True
10.1016/j.cemconres.2021.106477::mix5::DoR_SCM::dig414cf0eb5,0,10.1016/j.cemconres.2021.106477,1.0,other,XRD_PONKCS,15.0,8.446473694557241,0.0,22.049591270495913,5.065395673936756,8.466168470598738,0.0,20.54384851193716,590.6435851361217,True
10.1016/j.cemconres.2021.106477::mix5::DoR_SCM::dig424588b12,0,10.1016/j.cemconres.2021.106477,3.0,other,XRD_PONKCS,28.5,12.477031159220287,0.0,27.28802314740629,7.206730607171321,13.110858010451404,0.0,26.302500138606387,589.0382209925743,True
10.1016/j.cemconres.2021.106477::mix5::DoR_SCM::dig4697de477,0,10.1016/j.cemconres.2021.106477,7.0,other,XRD_PONKCS,41.0,17.84706467719465,0.8339293802151896,36.30340770003798,13.32645608155244,18.038268053450555,4.043845194432843,32.104680543885415,596.209629397054,True
10.1016/j.cemconres.2021.106477::mix5::DoR_SCM::dig449244c62,0,10.1016/j.cemconres.2021.106477,28.0,other,XRD_PONKCS,50.0,28.010982274723087,4.568705271601532,50.6505459497729,30.78170747008324,29.834443914994385,14.851776004742561,44.80806369978491,578.603644711551,True
10.1016/j.cemconres.2021.106477::mix5::DoR_SCM::dig4ea60a7c8,0,10.1016/j.cemconres.2021.106477,90.0,other,XRD_PONKCS,55.0,38.73035016918038,9.73971771098956,69.35950481398395,43.28850431581889,40.03319838646313,23.56596842514525,56.66866096911195,582.4108466255543,True
10.1016/j.cemconres.2021.106477::mix5::DoR_SCM::dig4dc14df2d,0,10.1016/j.cemconres.2021.106477,180.0,other,XRD_PONKCS,56.0,43.49627993189773,13.537989774352607,73.43800179815926,46.9682302493567,45.60343524253772,27.783409780215727,63.82508564527467,592.1681552401682,True
10.1016/j.cemconres.2021.106477::mix6::DoR_SCM::dig477cbc68e,0,10.1016/j.cemconres.2021.106477,1.0,other,XRD_PONKCS,30.5,13.476532250455788,0.0,27.41331405103912,6.5981905502514255,11.317965201164776,0.0,23.90895989270449,454.273678381501,True
10.1016/j.cemconres.2021.106477::mix6::DoR_SCM::dig4b6e4c425,0,10.1016/j.cemconres.2021.106477,3.0,other,XRD_PONKCS,44.5,20.464295047290655,3.235457000925219,38.48311293997048,8.670317987304644,17.52055463824597,2.885431288824699,31.15775806119357,474.29955067468995,True
10.1016/j.cemconres.2021.106477::mix6::DoR_SCM::dig47c9f4ed3,0,10.1016/j.cemconres.2021.106477,7.0,other,XRD_PONKCS,56.0,28.6864545604424,6.872354635437901,48.59138838225414,15.410851504147935,23.988256814733152,9.346390997675645,38.78176030610082,437.94637714769016,True
10.1016/j.cemconres.2021.106477::mix6::DoR_SCM::dig48ad6ae02,0,10.1016/j.cemconres.2021.106477,28.0,other,XRD_PONKCS,69.5,42.9310968370557,15.876615174981318,66.93988430670504,33.428353991224164,36.070572187433584,20.330266690869898,52.14222507209552,462.5211472402445,True
10.1016/j.cemconres.2021.106477::mix6::DoR_SCM::dig4f246b3c1,0,10.1016/j.cemconres.2021.106477,90.0,other,XRD_PONKCS,72.0,52.682067182854695,19.267161609554535,81.73187446153125,46.743064601265466,44.35440670686203,27.225938325329036,60.518140710629986,451.4936531683598,True
10.1016/j.cemconres.2021.106477::mix6::DoR_SCM::dig437903d25,0,10.1016/j.cemconres.2021.106477,180.0,other,XRD_PONKCS,73.0,56.6866941409636,22.01713500911957,87.88450525677351,50.81680310753852,46.977237056324554,29.562852103124182,64.84517537733552,458.10586761354267,True
10.1016/j.cemconres.2021.106477::mix7::DoR_SCM::dig48ba59cb6,0,10.1016/j.cemconres.2021.106477,1.0,other,other_unknown,28.0,10.500589318201817,0.0,27.300477441094326,11.46111950091351,11.752797332413287,0.0,29.220701246084193,547.3273191851878,True
10.1016/j.cemconres.2021.106477::mix7::DoR_SCM::dig44d9d47e9,0,10.1016/j.cemconres.2021.106477,3.0,other,other_unknown,40.0,15.495875717186815,0.0,35.247061753741725,13.928743473167202,16.875234716957046,0.0,35.839582150044386,551.2117502269747,True
10.1016/j.cemconres.2021.106477::mix7::DoR_SCM::dig4e34a157b,0,10.1016/j.cemconres.2021.106477,7.0,other,other_unknown,68.0,20.871689289890472,0.0,43.13223741578514,20.618486383807678,23.642868517361286,5.423073049413755,42.536679923023605,521.0934489592065,True
10.1016/j.cemconres.2021.106477::mix7::DoR_SCM::dig4ece2e215,0,10.1016/j.cemconres.2021.106477,28.0,other,other_unknown,85.5,33.303123300059745,5.977941403039792,60.878653243907635,39.07267955230242,38.42364010933979,19.285261786255266,56.76804963650709,523.7514253008122,True
10.1016/j.cemconres.2021.106477::mix7::DoR_SCM::dig4737a4e12,0,10.1016/j.cemconres.2021.106477,90.0,other,other_unknown,100.0,43.1544531439431,11.524533920334456,75.3364974136267,53.05103394465081,50.40999427335833,28.558667580514076,71.35480193572722,557.1434226275554,True
10.1016/j.conbuildmat.2015.01.025::F30::DoR_SCM::dig4d1f49088,0,10.1016/j.conbuildmat.2015.01.025,3.0,fly_ash,selective_dissolution,3.4,8.380175237584535,0.0,20.335960693377793,8.607000368659147,9.57915471480717,0.0,21.648707629044537,592.3272951586367,True
10.1016/j.conbuildmat.2015.01.025::F30::DoR_SCM::dig464dc0f91,0,10.1016/j.conbuildmat.2015.01.025,28.0,fly_ash,selective_dissolution,13.9,18.600394269284248,1.2326443911564857,39.00457456916048,24.151385721753133,22.617483072828783,9.049388170424558,35.965024853604746,585.604035085341,True
10.1016/j.conbuildmat.2015.01.025::F30_GA::DoR_SCM::dig463c66d12,0,10.1016/j.conbuildmat.2015.01.025,3.0,fly_ash,selective_dissolution,4.1,7.98192653845562,0.0,20.443237039085155,8.607000368659147,9.447863958094429,0.0,20.63793610907389,589.5597558918691,True
10.1016/j.conbuildmat.2015.01.025::F30_GA::DoR_SCM::dig45cff2879,0,10.1016/j.conbuildmat.2015.01.025,28.0,fly_ash,selective_dissolution,16.5,18.755997327396276,1.6033072351441187,37.96693498451824,24.151385721753133,22.95307688997381,9.620216951831242,36.83775852598805,591.2109084769407,True
10.1016/j.conbuildmat.2015.01.025::F40::DoR_SCM::dig4833a2e8a,0,10.1016/j.conbuildmat.2015.01.025,3.0,fly_ash,selective_dissolution,2.2,8.016047362391017,0.0,20.543537624038755,8.148591706562344,9.900193341484552,0.0,21.141937675755496,581.6116900301414,True
10.1016/j.conbuildmat.2015.01.025::F40::DoR_SCM::dig4c58a31ba,0,10.1016/j.conbuildmat.2015.01.025,28.0,fly_ash,selective_dissolution,9.2,18.70102053207493,0.21679873835996633,38.80226829554257,23.432157394831272,22.127771152334265,8.710827408772161,35.936115886844895,575.3073353110939,True
10.1016/j.conbuildmat.2015.01.025::F40_GA::DoR_SCM::dig4ce8ebfb3,0,10.1016/j.conbuildmat.2015.01.025,3.0,fly_ash,selective_dissolution,2.8,8.178918886767002,0.0,20.803997677248578,8.148591706562344,9.297082659608664,0.0,20.513955873854112,581.2405094788127,True
10.1016/j.conbuildmat.2015.01.025::F40_GA::DoR_SCM::dig433459fff,0,10.1016/j.conbuildmat.2015.01.025,28.0,fly_ash,selective_dissolution,11.4,18.128062447244826,0.1462223083194583,37.7850549982152,23.432157394831272,22.045528676445524,7.858144728637233,35.2420066068435,567.7043751916236,True
10.1016/j.conbuildmat.2025.140108::C1CF0::DoR_SCM::dig47666f523,0,10.1016/j.conbuildmat.2025.140108,3.0,slag,selective_dissolution,10.2,20.643203449947297,3.545634888840567,38.10464438767706,11.425594213282592,17.309053104931298,5.252511807313645,30.096192736283907,479.1077463825877,True
10.1016/j.conbuildmat.2025.140108::C1CF0::DoR_SCM::dig45b340e8d,0,10.1016/j.conbuildmat.2025.140108,28.0,slag,selective_dissolution,21.0,41.078721421550796,12.24143939373817,69.69701228278848,32.03697067449141,33.39218514005868,18.75912755891968,48.14998939211459,453.6243588665782,True
10.1016/j.conbuildmat.2025.140108::C1CF2::DoR_SCM::dig450335063,0,10.1016/j.conbuildmat.2025.140108,3.0,slag,selective_dissolution,15.8,21.12033394011593,3.314325073497136,38.677409284064815,11.425594213282592,17.317172457022686,4.942035104554634,29.1747996690337,474.6770865387191,True
